filepath,start_time_sec,end_time_sec
RT/audio/HC/01_CF56_1.wav,52.75,53.28
RT/audio/HC/01_CF56_1.wav,54.37,54.81
RT/audio/HC/01_CF56_1.wav,57.33,57.87
RT/audio/HC/01_CF56_1.wav,60.76,61.45
RT/audio/HC/01_CF56_1.wav,62.54,63.08
RT/audio/HC/01_CF56_1.wav,66.43,66.93
RT/audio/HC/01_CF56_1.wav,68.77,69.19
RT/audio/HC/01_CF56_1.wav,70.16,70.91
RT/audio/HC/54_CM48_2.wav,7.79,8.1
RT/audio/HC/54_CM48_2.wav,10.42,11.31
RT/audio/HC/54_CM48_2.wav,19.31,20.79
RT/audio/HC/54_CM48_2.wav,22.44,22.65
RT/audio/HC/54_CM48_2.wav,23.79,24.2
RT/audio/HC/54_CM48_2.wav,30.65,31.34
RT/audio/HC/54_CM48_2.wav,34.75,35.91
RT/audio/HC/54_CM48_2.wav,41.8,42.14
RT/audio/HC/54_CM48_2.wav,43.91,44.28
RT/audio/HC/54_CM48_2.wav,47.8,48.64
RT/audio/HC/54_CM48_2.wav,55.3,55.71
RT/audio/HC/54_CM48_2.wav,60.86,61.7
RT/audio/HC/39_CM27_3.wav,1.73,2.23
RT/audio/HC/39_CM27_3.wav,6.38,6.65
RT/audio/HC/39_CM27_3.wav,10.14,10.69
RT/audio/HC/39_CM27_3.wav,17.06,17.69
RT/audio/HC/39_CM27_3.wav,20.14,20.43
RT/audio/HC/39_CM27_3.wav,24.37,25.4
RT/audio/HC/39_CM27_3.wav,27.7,27.94
RT/audio/HC/39_CM27_3.wav,32.14,32.82
RT/audio/HC/39_CM27_3.wav,36.61,36.85
RT/audio/HC/05_CF41_3.wav,20.98,21.4
RT/audio/HC/05_CF41_3.wav,34.62,35.1
RT/audio/HC/05_CF41_3.wav,36.81,37.03
RT/audio/HC/17_CF55_3.wav,4.16,4.88
RT/audio/HC/17_CF55_3.wav,11.79,12.38
RT/audio/HC/17_CF55_3.wav,14.16,14.42
RT/audio/HC/17_CF55_3.wav,26.89,27.18
RT/audio/HC/17_CF55_3.wav,32.03,32.51
RT/audio/HC/17_CF55_3.wav,41.01,41.56
RT/audio/HC/17_CF55_3.wav,47.66,48.02
RT/audio/HC/22_CF50_3.wav,3.33,3.7
RT/audio/HC/22_CF50_3.wav,10.04,10.58
RT/audio/HC/22_CF50_3.wav,12.96,13.23
RT/audio/HC/22_CF50_3.wav,17.41,17.65
RT/audio/HC/22_CF50_3.wav,24.05,24.3
RT/audio/HC/22_CF50_3.wav,25.04,26.42
RT/audio/HC/22_CF50_3.wav,31.6,31.84
RT/audio/HC/22_CF50_3.wav,34.54,34.8
RT/audio/HC/22_CF50_3.wav,41.4,41.86
RT/audio/HC/10_CF51_2.wav,18.28,18.54
RT/audio/HC/10_CF51_2.wav,23.15,23.53
RT/audio/HC/10_CF51_2.wav,45.45,45.89
RT/audio/HC/57_CF25_3.wav,1.92,2.14
RT/audio/HC/57_CF25_3.wav,6.03,6.41
RT/audio/HC/57_CF25_3.wav,9.85,10.58
RT/audio/HC/57_CF25_3.wav,16.42,17.4
RT/audio/HC/57_CF25_3.wav,20.01,20.28
RT/audio/HC/57_CF25_3.wav,23.35,24.19
RT/audio/HC/57_CF25_3.wav,26.85,27.61
RT/audio/HC/57_CF25_3.wav,31.41,31.86
RT/audio/HC/57_CF25_3.wav,35.29,35.59
RT/audio/HC/16_CF33_4.wav,1.77,2.09
RT/audio/HC/16_CF33_4.wav,4.69,5.21
RT/audio/HC/16_CF33_4.wav,8.77,9.33
RT/audio/HC/16_CF33_4.wav,14.44,14.64
RT/audio/HC/16_CF33_4.wav,16.81,17.61
RT/audio/HC/16_CF33_4.wav,24.99,25.47
RT/audio/HC/16_CF33_4.wav,28.26,28.66
RT/audio/HC/16_CF33_4.wav,33.62,34.11
RT/audio/HC/16_CF33_4.wav,37.28,37.59
RT/audio/HC/21_CF58_3.wav,8.48,9.25
RT/audio/HC/21_CF58_3.wav,17.25,18.21
RT/audio/HC/21_CF58_3.wav,21.61,22.08
RT/audio/HC/21_CF58_3.wav,26.4,26.92
RT/audio/HC/21_CF58_3.wav,29.73,30.41
RT/audio/HC/21_CF58_3.wav,36.2,36.56
RT/audio/HC/32_CF22_3.wav,7.09,7.45
RT/audio/HC/32_CF22_3.wav,11.96,12.45
RT/audio/HC/32_CF22_3.wav,17.88,18.2
RT/audio/HC/32_CF22_3.wav,20.54,21.01
RT/audio/HC/32_CF22_3.wav,24.39,24.81
RT/audio/HC/32_CF22_3.wav,28.95,29.31
RT/audio/HC/32_CF22_3.wav,37.48,38.04
RT/audio/HC/27_CF63_4.wav,2.65,3.36
RT/audio/HC/27_CF63_4.wav,5.61,5.96
RT/audio/HC/27_CF63_4.wav,9.21,9.82
RT/audio/HC/27_CF63_4.wav,14.73,15.46
RT/audio/HC/27_CF63_4.wav,17.82,18.11
RT/audio/HC/27_CF63_4.wav,22.12,22.54
RT/audio/HC/27_CF63_4.wav,25.09,25.79
RT/audio/HC/27_CF63_4.wav,29.52,30.14
RT/audio/HC/27_CF63_4.wav,35.4,36.07
RT/audio/HC/27_CF63_4.wav,39.39,39.95
RT/audio/HC/27_CF63_4.wav,42.8,43.21
RT/audio/HC/27_CF63_4.wav,47.07,47.29
RT/audio/HC/38_CM27_3.wav,2.05,2.32
RT/audio/HC/38_CM27_3.wav,6.44,6.79
RT/audio/HC/38_CM27_3.wav,10.34,10.95
RT/audio/HC/38_CM27_3.wav,16.11,16.45
RT/audio/HC/38_CM27_3.wav,21.87,22.32
RT/audio/HC/38_CM27_3.wav,25.98,26.35
RT/audio/HC/38_CM27_3.wav,28.68,29.11
RT/audio/HC/38_CM27_3.wav,34.09,34.76
RT/audio/HC/38_CM27_3.wav,39.01,39.41
RT/audio/HC/13_CF45_2.wav,4.66,5.22
RT/audio/HC/13_CF45_2.wav,9.42,9.99
RT/audio/HC/13_CF45_2.wav,11.26,11.57
RT/audio/HC/13_CF45_2.wav,13.85,14.64
RT/audio/HC/13_CF45_2.wav,17.2,17.56
RT/audio/HC/13_CF45_2.wav,20.13,20.93
RT/audio/HC/13_CF45_2.wav,24.4,24.98
RT/audio/HC/13_CF45_2.wav,29.21,29.94
RT/audio/HC/13_CF45_2.wav,32.9,33.69
RT/audio/HC/13_CF45_2.wav,36.05,36.32
RT/audio/HC/13_CF45_2.wav,39.65,40.16
RT/audio/HC/50_CF46_2.wav,7.83,8.05
RT/audio/HC/50_CF46_2.wav,10.58,10.82
RT/audio/HC/50_CF46_2.wav,11.9,12.77
RT/audio/HC/50_CF46_2.wav,14.59,14.96
RT/audio/HC/50_CF46_2.wav,28.82,29.04
RT/audio/HC/50_CF46_2.wav,39.49,39.77
RT/audio/HC/50_CF46_2.wav,42.0,42.31
RT/audio/HC/50_CF46_2.wav,44.04,44.44
RT/audio/HC/52_CF29_3.wav,1.83,2.29
RT/audio/HC/52_CF29_3.wav,6.97,7.49
RT/audio/HC/52_CF29_3.wav,12.19,12.97
RT/audio/HC/52_CF29_3.wav,18.06,18.34
RT/audio/HC/52_CF29_3.wav,20.51,21.02
RT/audio/HC/52_CF29_3.wav,23.93,24.47
RT/audio/HC/52_CF29_3.wav,28.05,28.52
RT/audio/HC/52_CF29_3.wav,31.89,32.6
RT/audio/HC/52_CF29_3.wav,36.86,37.19
RT/audio/HC/12_CF36_1.wav,3.82,4.18
RT/audio/HC/12_CF36_1.wav,7.63,8.11
RT/audio/HC/12_CF36_1.wav,12.84,13.64
RT/audio/HC/12_CF36_1.wav,20.73,21.09
RT/audio/HC/12_CF36_1.wav,23.66,23.99
RT/audio/HC/12_CF36_1.wav,27.94,29.11
RT/audio/HC/12_CF36_1.wav,31.46,31.75
RT/audio/HC/12_CF36_1.wav,36.9,37.44
RT/audio/HC/12_CF36_1.wav,39.1,39.73
RT/audio/HC/12_CF36_1.wav,46.41,46.83
RT/audio/HC/12_CF36_1.wav,49.56,49.85
RT/audio/HC/29_CF34_3.wav,1.74,1.95
RT/audio/HC/29_CF34_3.wav,5.6,5.98
RT/audio/HC/29_CF34_3.wav,10.09,10.7
RT/audio/HC/29_CF34_3.wav,17.53,18.07
RT/audio/HC/29_CF34_3.wav,20.83,21.41
RT/audio/HC/29_CF34_3.wav,25.1,25.64
RT/audio/HC/29_CF34_3.wav,28.75,29.34
RT/audio/HC/47_CF61_2.wav,4.83,5.12
RT/audio/HC/47_CF61_2.wav,5.92,6.22
RT/audio/HC/47_CF61_2.wav,9.2,9.7
RT/audio/HC/47_CF61_2.wav,13.58,14.43
RT/audio/HC/47_CF61_2.wav,16.29,16.81
RT/audio/HC/47_CF61_2.wav,20.39,20.78
RT/audio/HC/47_CF61_2.wav,22.83,23.57
RT/audio/HC/47_CF61_2.wav,26.78,27.51
RT/audio/HC/47_CF61_2.wav,30.39,30.75
RT/audio/HC/47_CF61_2.wav,35.6,37.27
RT/audio/HC/47_CF61_2.wav,39.57,40.21
RT/audio/HC/47_CF61_2.wav,43.14,43.39
RT/audio/HC/47_CF61_2.wav,49.13,49.67
RT/audio/HC/51_CF52_2.wav,4.55,5.35
RT/audio/HC/51_CF52_2.wav,7.98,8.3
RT/audio/HC/51_CF52_2.wav,13.21,13.45
RT/audio/HC/51_CF52_2.wav,16.8,17.07
RT/audio/HC/51_CF52_2.wav,25.72,26.18
RT/audio/HC/51_CF52_2.wav,29.58,29.78
RT/audio/HC/51_CF52_2.wav,31.94,32.15
RT/audio/HC/51_CF52_2.wav,44.8,45.12
RT/audio/HC/53_CF52_1.wav,1.5,1.91
RT/audio/HC/53_CF52_1.wav,4.65,5.11
RT/audio/HC/53_CF52_1.wav,6.89,7.56
RT/audio/HC/53_CF52_1.wav,12.4,13.47
RT/audio/HC/53_CF52_1.wav,20.81,21.27
RT/audio/HC/53_CF52_1.wav,23.57,24.55
RT/audio/HC/53_CF52_1.wav,30.14,30.62
RT/audio/HC/53_CF52_1.wav,34.13,34.9
RT/audio/HC/53_CF52_1.wav,38.33,38.89
RT/audio/HC/53_CF52_1.wav,42.99,43.77
RT/audio/HC/53_CF52_1.wav,45.59,46.08
RT/audio/HC/53_CF52_1.wav,51.21,51.42
RT/audio/HC/18_CM64_3.wav,5.36,5.77
RT/audio/HC/18_CM64_3.wav,10.31,10.9
RT/audio/HC/18_CM64_3.wav,18.81,19.71
RT/audio/HC/18_CM64_3.wav,23.24,23.87
RT/audio/HC/18_CM64_3.wav,25.75,26.05
RT/audio/HC/18_CM64_3.wav,28.58,29.18
RT/audio/HC/18_CM64_3.wav,32.01,32.69
RT/audio/HC/18_CM64_3.wav,38.48,39.19
RT/audio/HC/18_CM64_3.wav,40.97,41.3
RT/audio/HC/44_CF37_3.wav,6.61,6.94
RT/audio/HC/44_CF37_3.wav,10.6,11.09
RT/audio/HC/44_CF37_3.wav,16.5,16.78
RT/audio/HC/44_CF37_3.wav,18.87,19.33
RT/audio/HC/44_CF37_3.wav,26.69,27.25
RT/audio/HC/44_CF37_3.wav,30.05,30.32
RT/audio/HC/44_CF37_3.wav,35.58,36.0
RT/audio/HC/44_CF37_3.wav,40.41,40.76
RT/audio/HC/49_CM54_4.wav,2.03,2.94
RT/audio/HC/49_CM54_4.wav,7.86,8.51
RT/audio/HC/49_CM54_4.wav,12.41,13.37
RT/audio/HC/49_CM54_4.wav,20.0,20.29
RT/audio/HC/49_CM54_4.wav,22.98,23.85
RT/audio/HC/49_CM54_4.wav,27.29,27.69
RT/audio/HC/49_CM54_4.wav,32.05,32.87
RT/audio/HC/49_CM54_4.wav,35.57,36.45
RT/audio/HC/49_CM54_4.wav,42.03,42.84
RT/audio/HC/14_CF49_3.wav,1.95,2.68
RT/audio/HC/14_CF49_3.wav,5.45,5.79
RT/audio/HC/14_CF49_3.wav,8.27,8.66
RT/audio/HC/14_CF49_3.wav,12.51,13.14
RT/audio/HC/14_CF49_3.wav,15.09,16.61
RT/audio/HC/14_CF49_3.wav,17.45,18.54
RT/audio/HC/14_CF49_3.wav,21.11,21.69
RT/audio/HC/14_CF49_3.wav,23.27,23.48
RT/audio/HC/14_CF49_3.wav,26.79,26.99
RT/audio/HC/14_CF49_3.wav,32.16,32.51
RT/audio/HC/14_CF49_3.wav,35.01,35.65
RT/audio/HC/14_CF49_3.wav,38.41,39.07
RT/audio/HC/14_CF49_3.wav,44.37,44.7
RT/audio/HC/14_CF49_3.wav,48.32,48.73
RT/audio/HC/14_CF49_3.wav,49.61,50.81
RT/audio/HC/14_CF49_3.wav,51.33,52.69
RT/audio/HC/14_CF49_3.wav,53.82,54.34
RT/audio/HC/14_CF49_3.wav,57.28,57.95
RT/audio/HC/14_CF49_3.wav,60.02,60.66
RT/audio/HC/14_CF49_3.wav,66.72,67.0
RT/audio/HC/14_CF49_3.wav,69.92,70.13
RT/audio/HC/06_CF44_2.wav,8.85,9.5
RT/audio/HC/06_CF44_2.wav,16.56,17.01
RT/audio/HC/06_CF44_2.wav,19.29,19.69
RT/audio/HC/06_CF44_2.wav,24.79,25.18
RT/audio/HC/06_CF44_2.wav,29.88,30.27
RT/audio/HC/06_CF44_2.wav,33.49,33.93
RT/audio/HC/06_CF44_2.wav,40.09,40.47
RT/audio/HC/06_CF44_2.wav,45.86,46.27
RT/audio/HC/37_CF69_1.wav,2.39,2.83
RT/audio/HC/37_CF69_1.wav,8.42,9.12
RT/audio/HC/37_CF69_1.wav,13.04,14.25
RT/audio/HC/37_CF69_1.wav,15.3,15.53
RT/audio/HC/37_CF69_1.wav,16.53,17.04
RT/audio/HC/37_CF69_1.wav,21.71,22.59
RT/audio/HC/37_CF69_1.wav,25.92,26.23
RT/audio/HC/37_CF69_1.wav,26.75,27.3
RT/audio/HC/37_CF69_1.wav,30.87,31.43
RT/audio/HC/37_CF69_1.wav,34.17,34.44
RT/audio/HC/37_CF69_1.wav,37.21,38.18
RT/audio/HC/37_CF69_1.wav,39.62,39.95
RT/audio/HC/37_CF69_1.wav,41.6,41.81
RT/audio/HC/37_CF69_1.wav,42.26,43.2
RT/audio/HC/37_CF69_1.wav,48.71,49.19
RT/audio/HC/37_CF69_1.wav,53.17,53.77
RT/audio/HC/37_CF69_1.wav,58.05,58.3
RT/audio/HC/37_CF69_1.wav,59.49,60.14
RT/audio/HC/31_CF55_2.wav,8.06,8.34
RT/audio/HC/31_CF55_2.wav,13.27,13.89
RT/audio/HC/31_CF55_2.wav,15.96,16.2
RT/audio/HC/31_CF55_2.wav,17.2,17.67
RT/audio/HC/31_CF55_2.wav,21.85,22.29
RT/audio/HC/31_CF55_2.wav,25.01,25.21
RT/audio/HC/31_CF55_2.wav,29.43,29.9
RT/audio/HC/31_CF55_2.wav,33.61,33.91
RT/audio/HC/31_CF55_2.wav,46.51,46.99
RT/audio/HC/31_CF55_2.wav,52.34,52.57
RT/audio/HC/25_CF59_3.wav,1.41,1.68
RT/audio/HC/25_CF59_3.wav,5.77,6.07
RT/audio/HC/25_CF59_3.wav,10.1,10.59
RT/audio/HC/25_CF59_3.wav,16.13,16.43
RT/audio/HC/25_CF59_3.wav,18.64,19.06
RT/audio/HC/25_CF59_3.wav,22.33,22.69
RT/audio/HC/25_CF59_3.wav,27.29,27.71
RT/audio/HC/25_CF59_3.wav,30.58,30.78
RT/audio/HC/25_CF59_3.wav,36.34,36.81
RT/audio/HC/56_CM23_3.wav,3.51,3.96
RT/audio/HC/56_CM23_3.wav,6.73,7.67
RT/audio/HC/56_CM23_3.wav,13.81,14.62
RT/audio/HC/56_CM23_3.wav,17.06,17.54
RT/audio/HC/56_CM23_3.wav,20.53,21.19
RT/audio/HC/56_CM23_3.wav,22.01,22.21
RT/audio/HC/56_CM23_3.wav,23.16,23.68
RT/audio/HC/56_CM23_3.wav,25.45,25.67
RT/audio/HC/56_CM23_3.wav,27.95,28.59
RT/audio/HC/56_CM23_3.wav,32.25,32.83
RT/audio/HC/28_CF34_3.wav,4.6,5.18
RT/audio/HC/28_CF34_3.wav,9.09,9.63
RT/audio/HC/28_CF34_3.wav,15.03,15.49
RT/audio/HC/28_CF34_3.wav,17.66,18.19
RT/audio/HC/28_CF34_3.wav,23.77,24.26
RT/audio/HC/28_CF34_3.wav,26.59,27.05
RT/audio/HC/28_CF34_3.wav,32.08,32.49
RT/audio/HC/28_CF34_3.wav,35.52,35.9
RT/audio/HC/46_CF39_3.wav,2.07,2.46
RT/audio/HC/46_CF39_3.wav,7.52,8.02
RT/audio/HC/46_CF39_3.wav,12.18,12.95
RT/audio/HC/46_CF39_3.wav,21.04,21.77
RT/audio/HC/46_CF39_3.wav,25.16,25.52
RT/audio/HC/46_CF39_3.wav,29.57,30.19
RT/audio/HC/46_CF39_3.wav,33.42,33.97
RT/audio/HC/46_CF39_3.wav,39.71,40.2
RT/audio/HC/07_CF50_2.wav,14.7,15.32
RT/audio/HC/07_CF50_2.wav,17.58,18.15
RT/audio/HC/07_CF50_2.wav,26.54,27.15
RT/audio/HC/07_CF50_2.wav,31.77,32.22
RT/audio/HC/07_CF50_2.wav,32.86,33.62
RT/audio/HC/07_CF50_2.wav,38.43,39.03
RT/audio/HC/07_CF50_2.wav,43.22,43.75
RT/audio/HC/07_CF50_2.wav,59.13,59.66
RT/audio/HC/04_CF57_3.wav,5.21,5.54
RT/audio/HC/04_CF57_3.wav,9.43,10.07
RT/audio/HC/04_CF57_3.wav,11.17,11.44
RT/audio/HC/04_CF57_3.wav,16.09,16.35
RT/audio/HC/04_CF57_3.wav,18.7,19.22
RT/audio/HC/04_CF57_3.wav,22.46,22.71
RT/audio/HC/04_CF57_3.wav,27.33,27.87
RT/audio/HC/04_CF57_3.wav,30.76,31.34
RT/audio/HC/04_CF57_3.wav,42.89,43.38
RT/audio/HC/08_CF42_2.wav,2.03,2.89
RT/audio/HC/08_CF42_2.wav,6.27,6.56
RT/audio/HC/08_CF42_2.wav,9.24,10.44
RT/audio/HC/08_CF42_2.wav,13.75,14.26
RT/audio/HC/08_CF42_2.wav,17.19,18.55
RT/audio/HC/08_CF42_2.wav,20.84,21.67
RT/audio/HC/08_CF42_2.wav,24.08,24.45
RT/audio/HC/08_CF42_2.wav,27.13,27.67
RT/audio/HC/08_CF42_2.wav,30.46,31.96
RT/audio/HC/08_CF42_2.wav,36.65,37.47
RT/audio/HC/08_CF42_2.wav,39.29,39.68
RT/audio/HC/08_CF42_2.wav,40.24,40.8
RT/audio/HC/08_CF42_2.wav,43.91,44.74
RT/audio/HC/08_CF42_2.wav,48.95,50.7
RT/audio/HC/08_CF42_2.wav,53.93,54.29
RT/audio/HC/08_CF42_2.wav,58.78,59.39
RT/audio/HC/08_CF42_2.wav,63.63,64.02
RT/audio/HC/15_CF53_3.wav,4.96,5.43
RT/audio/HC/15_CF53_3.wav,9.19,9.91
RT/audio/HC/15_CF53_3.wav,17.9,18.65
RT/audio/HC/15_CF53_3.wav,22.07,22.4
RT/audio/HC/15_CF53_3.wav,26.68,27.2
RT/audio/HC/15_CF53_3.wav,30.06,30.93
RT/audio/HC/15_CF53_3.wav,33.32,33.63
RT/audio/HC/15_CF53_3.wav,34.62,34.83
RT/audio/HC/15_CF53_3.wav,37.3,37.67
RT/audio/HC/15_CF53_3.wav,39.85,40.11
RT/audio/HC/15_CF53_3.wav,43.5,43.84
RT/audio/HC/20_CM51_3.wav,2.11,2.58
RT/audio/HC/20_CM51_3.wav,5.69,5.97
RT/audio/HC/20_CM51_3.wav,7.61,8.07
RT/audio/HC/20_CM51_3.wav,12.21,12.75
RT/audio/HC/20_CM51_3.wav,14.07,14.35
RT/audio/HC/20_CM51_3.wav,15.18,15.45
RT/audio/HC/20_CM51_3.wav,17.35,17.96
RT/audio/HC/20_CM51_3.wav,18.73,18.97
RT/audio/HC/20_CM51_3.wav,22.76,23.27
RT/audio/HC/20_CM51_3.wav,27.42,28.26
RT/audio/HC/20_CM51_3.wav,31.78,32.02
RT/audio/HC/20_CM51_3.wav,33.54,34.09
RT/audio/HC/20_CM51_3.wav,37.7,38.21
RT/audio/HC/20_CM51_3.wav,40.96,41.17
RT/audio/HC/20_CM51_3.wav,44.43,44.92
RT/audio/HC/20_CM51_3.wav,48.17,48.51
RT/audio/HC/33_CF46_3.wav,6.35,6.72
RT/audio/HC/33_CF46_3.wav,10.28,10.49
RT/audio/HC/33_CF46_3.wav,17.09,17.5
RT/audio/HC/33_CF46_3.wav,20.52,21.32
RT/audio/HC/33_CF46_3.wav,25.34,25.98
RT/audio/HC/33_CF46_3.wav,28.53,28.93
RT/audio/HC/33_CF46_3.wav,32.81,33.11
RT/audio/HC/26_CM31_3.wav,2.33,3.25
RT/audio/HC/26_CM31_3.wav,7.21,7.44
RT/audio/HC/26_CM31_3.wav,11.22,11.86
RT/audio/HC/26_CM31_3.wav,18.67,19.19
RT/audio/HC/26_CM31_3.wav,21.85,22.35
RT/audio/HC/26_CM31_3.wav,23.95,24.17
RT/audio/HC/26_CM31_3.wav,26.24,26.67
RT/audio/HC/26_CM31_3.wav,29.14,29.91
RT/audio/HC/26_CM31_3.wav,34.3,34.78
RT/audio/HC/36_CF59_2.wav,4.27,4.53
RT/audio/HC/36_CF59_2.wav,10.09,10.87
RT/audio/HC/36_CF59_2.wav,18.18,18.77
RT/audio/HC/36_CF59_2.wav,21.99,22.71
RT/audio/HC/36_CF59_2.wav,24.62,25.19
RT/audio/HC/36_CF59_2.wav,30.99,31.19
RT/audio/HC/36_CF59_2.wav,33.83,34.07
RT/audio/HC/36_CF59_2.wav,36.52,37.03
RT/audio/HC/36_CF59_2.wav,41.18,41.6
RT/audio/HC/24_CM63_3.wav,4.91,5.18
RT/audio/HC/24_CM63_3.wav,5.86,6.17
RT/audio/HC/24_CM63_3.wav,7.42,7.98
RT/audio/HC/24_CM63_3.wav,11.76,12.17
RT/audio/HC/24_CM63_3.wav,13.56,13.91
RT/audio/HC/24_CM63_3.wav,15.57,16.1
RT/audio/HC/24_CM63_3.wav,18.32,18.68
RT/audio/HC/24_CM63_3.wav,22.84,23.41
RT/audio/HC/24_CM63_3.wav,26.73,27.12
RT/audio/HC/24_CM63_3.wav,27.84,28.97
RT/audio/HC/24_CM63_3.wav,29.57,29.87
RT/audio/HC/24_CM63_3.wav,33.62,33.83
RT/audio/HC/24_CM63_3.wav,37.95,38.49
RT/audio/HC/24_CM63_3.wav,41.7,42.13
RT/audio/HC/24_CM63_3.wav,44.02,44.66
RT/audio/HC/02_CM57_2.wav,4.91,6.3
RT/audio/HC/02_CM57_2.wav,7.87,8.46
RT/audio/HC/02_CM57_2.wav,10.68,11.05
RT/audio/HC/02_CM57_2.wav,12.9,13.62
RT/audio/HC/02_CM57_2.wav,15.04,15.63
RT/audio/HC/02_CM57_2.wav,17.03,17.3
RT/audio/HC/02_CM57_2.wav,20.3,20.69
RT/audio/HC/02_CM57_2.wav,25.61,26.17
RT/audio/HC/02_CM57_2.wav,29.78,30.94
RT/audio/HC/02_CM57_2.wav,32.83,33.86
RT/audio/HC/02_CM57_2.wav,36.82,38.22
RT/audio/HC/02_CM57_2.wav,41.23,41.71
RT/audio/HC/02_CM57_2.wav,44.57,45.0
RT/audio/HC/02_CM57_2.wav,49.48,50.23
RT/audio/HC/02_CM57_2.wav,55.25,55.58
RT/audio/HC/55_CM29_3.wav,2.09,2.73
RT/audio/HC/55_CM29_3.wav,8.42,8.86
RT/audio/HC/55_CM29_3.wav,12.38,12.9
RT/audio/HC/55_CM29_3.wav,18.5,18.7
RT/audio/HC/55_CM29_3.wav,20.82,21.42
RT/audio/HC/55_CM29_3.wav,24.4,24.81
RT/audio/HC/55_CM29_3.wav,28.71,29.87
RT/audio/HC/55_CM29_3.wav,32.36,32.9
RT/audio/HC/55_CM29_3.wav,37.74,38.17
RT/audio/HC/23_CF55_3.wav,4.18,4.62
RT/audio/HC/23_CF55_3.wav,8.1,8.72
RT/audio/HC/23_CF55_3.wav,15.88,16.66
RT/audio/HC/23_CF55_3.wav,19.82,20.31
RT/audio/HC/23_CF55_3.wav,24.44,24.97
RT/audio/HC/23_CF55_3.wav,27.73,28.36
RT/audio/HC/23_CF55_3.wav,33.44,33.91
RT/audio/HC/03_CF30_3.wav,4.79,5.67
RT/audio/HC/03_CF30_3.wav,10.21,11.17
RT/audio/HC/03_CF30_3.wav,20.89,21.52
RT/audio/HC/03_CF30_3.wav,25.35,26.53
RT/audio/HC/03_CF30_3.wav,32.55,33.51
RT/audio/HC/03_CF30_3.wav,36.93,38.19
RT/audio/HC/03_CF30_3.wav,44.26,44.88
RT/audio/HC/03_CF30_3.wav,48.62,48.91
RT/audio/HC/03_CF30_3.wav,50.61,51.06
RT/audio/HC/09_CF56_3.wav,8.7,9.17
RT/audio/HC/09_CF56_3.wav,12.29,12.51
RT/audio/HC/09_CF56_3.wav,17.39,17.85
RT/audio/HC/09_CF56_3.wav,21.76,21.96
RT/audio/HC/09_CF56_3.wav,26.43,26.82
RT/audio/HC/09_CF56_3.wav,35.26,35.59
RT/audio/HC/09_CF56_3.wav,37.41,37.61
RT/audio/HC/41_CM71_2.wav,2.1,2.67
RT/audio/HC/41_CM71_2.wav,4.73,5.29
RT/audio/HC/41_CM71_2.wav,8.69,9.26
RT/audio/HC/41_CM71_2.wav,12.66,13.42
RT/audio/HC/41_CM71_2.wav,14.74,15.9
RT/audio/HC/41_CM71_2.wav,19.65,20.07
RT/audio/HC/41_CM71_2.wav,22.11,22.44
RT/audio/HC/41_CM71_2.wav,24.88,25.32
RT/audio/HC/41_CM71_2.wav,27.1,27.4
RT/audio/HC/41_CM71_2.wav,29.26,29.77
RT/audio/HC/41_CM71_2.wav,31.81,32.11
RT/audio/HC/41_CM71_2.wav,34.84,35.3
RT/audio/HC/41_CM71_2.wav,38.33,38.79
