filepath,start_time_sec,end_time_sec
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,17.16,18.03
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,23.63,24.58
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,30.72,31.45
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,33.89,34.62
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,38.54,39.31
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,43.21,43.85
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,45.81,46.46
CleanCorpus/ReadingTaskok/HCok/40_CF59_1ok.wav,48.24,48.87
CleanCorpus/ReadingTaskok/HCok/21_CF58_3ok.wav,8.46,9.23
CleanCorpus/ReadingTaskok/HCok/21_CF58_3ok.wav,17.26,18.19
CleanCorpus/ReadingTaskok/HCok/21_CF58_3ok.wav,21.66,22.06
CleanCorpus/ReadingTaskok/HCok/21_CF58_3ok.wav,26.42,26.84
CleanCorpus/ReadingTaskok/HCok/21_CF58_3ok.wav,29.74,30.4
CleanCorpus/ReadingTaskok/HCok/21_CF58_3ok.wav,36.22,36.52
CleanCorpus/ReadingTaskok/HCok/32_CF22_3ok.wav,7.14,7.43
CleanCorpus/ReadingTaskok/HCok/32_CF22_3ok.wav,12.22,12.42
CleanCorpus/ReadingTaskok/HCok/32_CF22_3ok.wav,17.88,18.19
CleanCorpus/ReadingTaskok/HCok/32_CF22_3ok.wav,20.54,21.01
CleanCorpus/ReadingTaskok/HCok/32_CF22_3ok.wav,24.39,24.82
CleanCorpus/ReadingTaskok/HCok/32_CF22_3ok.wav,28.95,29.29
CleanCorpus/ReadingTaskok/HCok/32_CF22_3ok.wav,37.49,38.01
CleanCorpus/ReadingTaskok/HCok/04_CF57_3ok.wav,5.0,5.53
CleanCorpus/ReadingTaskok/HCok/04_CF57_3ok.wav,9.4,10.07
CleanCorpus/ReadingTaskok/HCok/04_CF57_3ok.wav,16.09,16.32
CleanCorpus/ReadingTaskok/HCok/04_CF57_3ok.wav,18.69,19.19
CleanCorpus/ReadingTaskok/HCok/04_CF57_3ok.wav,22.47,22.71
CleanCorpus/ReadingTaskok/HCok/04_CF57_3ok.wav,27.43,27.84
CleanCorpus/ReadingTaskok/HCok/26_CM31_3ok.wav,2.39,3.2
CleanCorpus/ReadingTaskok/HCok/26_CM31_3ok.wav,11.15,11.8
CleanCorpus/ReadingTaskok/HCok/26_CM31_3ok.wav,18.61,19.17
CleanCorpus/ReadingTaskok/HCok/26_CM31_3ok.wav,21.88,22.34
CleanCorpus/ReadingTaskok/HCok/26_CM31_3ok.wav,26.2,26.65
CleanCorpus/ReadingTaskok/HCok/26_CM31_3ok.wav,29.12,29.9
CleanCorpus/ReadingTaskok/HCok/26_CM31_3ok.wav,34.29,34.75
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,5.45,5.78
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,8.28,8.65
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,12.57,13.14
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,16.19,16.44
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,21.15,21.68
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,26.77,26.97
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,44.38,44.69
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,48.3,48.73
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,49.74,50.0
CleanCorpus/ReadingTaskok/HCok/14_CF49_3ok.wav,60.07,60.31
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,2.9,3.2
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,5.7,5.93
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,17.86,18.08
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,22.17,22.5
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,29.53,30.13
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,42.82,43.2
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,47.06,47.3
CleanCorpus/ReadingTaskok/HCok/27_CF63_4ok.wav,50.73,50.97
CleanCorpus/ReadingTaskok/HCok/06_CF44_2ok.wav,8.84,9.48
CleanCorpus/ReadingTaskok/HCok/06_CF44_2ok.wav,16.55,17.0
CleanCorpus/ReadingTaskok/HCok/06_CF44_2ok.wav,19.29,19.68
CleanCorpus/ReadingTaskok/HCok/06_CF44_2ok.wav,24.77,25.18
CleanCorpus/ReadingTaskok/HCok/06_CF44_2ok.wav,33.49,33.93
CleanCorpus/ReadingTaskok/HCok/06_CF44_2ok.wav,40.09,40.47
CleanCorpus/ReadingTaskok/HCok/06_CF44_2ok.wav,46.01,46.27
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,2.03,2.85
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,9.32,10.39
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,14.02,14.23
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,17.31,18.53
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,20.84,21.66
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,24.09,24.45
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,27.13,27.63
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,30.46,31.95
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,36.69,37.45
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,39.31,39.66
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,40.25,40.78
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,43.92,44.74
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,48.94,50.7
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,54.05,54.28
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,58.85,59.33
CleanCorpus/ReadingTaskok/HCok/08_CF42_2ok.wav,63.63,64.0
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,2.39,2.82
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,8.43,9.12
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,13.06,14.25
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,15.31,15.52
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,16.54,17.01
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,21.7,22.53
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,26.79,27.29
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,30.89,31.43
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,37.22,38.17
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,39.65,39.94
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,42.29,43.2
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,48.71,49.19
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,53.17,53.77
CleanCorpus/ReadingTaskok/HCok/37_CF69_1ok.wav,59.49,60.14
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,3.53,3.94
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,6.94,7.66
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,13.85,14.62
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,17.08,17.43
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,20.57,21.25
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,23.18,23.69
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,28.09,28.52
CleanCorpus/ReadingTaskok/HCok/56_CM23_3ok.wav,32.29,32.83
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,2.07,2.66
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,4.71,5.29
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,8.7,9.26
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,12.64,13.41
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,14.73,15.9
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,19.65,20.07
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,22.09,22.43
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,24.86,25.33
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,27.1,27.39
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,29.26,29.77
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,31.81,32.09
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,34.8,35.35
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,38.34,38.79
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,40.92,41.19
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,43.84,44.1
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,46.36,46.67
CleanCorpus/ReadingTaskok/HCok/41_CM71_2ok.wav,49.59,49.92
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,1.81,2.17
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,6.79,7.04
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,10.62,11.05
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,18.58,18.91
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,22.01,22.34
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,26.67,26.91
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,29.68,29.96
CleanCorpus/ReadingTaskok/HCok/48_CF34_3ok.wav,34.92,35.23
CleanCorpus/ReadingTaskok/HCok/51_CF52_2ok.wav,4.6,5.25
CleanCorpus/ReadingTaskok/HCok/51_CF52_2ok.wav,7.98,8.3
CleanCorpus/ReadingTaskok/HCok/51_CF52_2ok.wav,13.15,13.45
CleanCorpus/ReadingTaskok/HCok/51_CF52_2ok.wav,29.58,29.95
CleanCorpus/ReadingTaskok/HCok/51_CF52_2ok.wav,44.81,45.08
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,5.35,5.76
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,10.31,10.88
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,18.83,19.42
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,23.25,23.87
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,28.57,29.18
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,32.0,32.67
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,38.41,39.17
CleanCorpus/ReadingTaskok/HCok/18_CM64_3ok.wav,40.98,41.29
CleanCorpus/ReadingTaskok/HCok/38_CM27_3ok.wav,6.53,6.75
CleanCorpus/ReadingTaskok/HCok/38_CM27_3ok.wav,16.11,16.38
CleanCorpus/ReadingTaskok/HCok/38_CM27_3ok.wav,21.82,22.32
CleanCorpus/ReadingTaskok/HCok/38_CM27_3ok.wav,26.01,26.33
CleanCorpus/ReadingTaskok/HCok/38_CM27_3ok.wav,28.7,29.09
CleanCorpus/ReadingTaskok/HCok/38_CM27_3ok.wav,34.09,34.71
CleanCorpus/ReadingTaskok/HCok/38_CM27_3ok.wav,39.08,39.41
CleanCorpus/ReadingTaskok/HCok/31_CF55_2ok.wav,12.97,13.88
CleanCorpus/ReadingTaskok/HCok/31_CF55_2ok.wav,29.46,29.89
CleanCorpus/ReadingTaskok/HCok/31_CF55_2ok.wav,33.64,33.88
CleanCorpus/ReadingTaskok/HCok/31_CF55_2ok.wav,39.3,39.69
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,1.72,2.13
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,4.5,4.86
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,6.09,6.5
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,7.27,7.66
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,8.02,8.38
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,9.23,9.62
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,11.43,11.63
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,13.51,13.96
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,17.71,18.16
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,24.87,25.79
CleanCorpus/ReadingTaskok/HCok/19_CF62_4ok.wav,28.64,29.0
CleanCorpus/ReadingTaskok/HCok/17_CF55_3ok.wav,4.12,4.85
CleanCorpus/ReadingTaskok/HCok/17_CF55_3ok.wav,11.9,12.34
CleanCorpus/ReadingTaskok/HCok/17_CF55_3ok.wav,14.17,14.4
CleanCorpus/ReadingTaskok/HCok/17_CF55_3ok.wav,26.9,27.12
CleanCorpus/ReadingTaskok/HCok/17_CF55_3ok.wav,41.0,41.56
CleanCorpus/ReadingTaskok/HCok/17_CF55_3ok.wav,47.8,48.02
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,4.96,5.43
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,9.2,9.9
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,17.9,18.65
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,22.03,22.39
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,26.69,27.19
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,30.05,30.93
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,33.32,33.63
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,34.63,34.84
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,37.31,37.64
CleanCorpus/ReadingTaskok/HCok/15_CF53_3ok.wav,39.86,40.11
CleanCorpus/ReadingTaskok/HCok/13_CF45_2ok.wav,11.3,11.52
CleanCorpus/ReadingTaskok/HCok/13_CF45_2ok.wav,17.17,17.54
CleanCorpus/ReadingTaskok/HCok/13_CF45_2ok.wav,24.39,24.97
CleanCorpus/ReadingTaskok/HCok/13_CF45_2ok.wav,32.96,33.69
CleanCorpus/ReadingTaskok/HCok/13_CF45_2ok.wav,36.0,36.33
CleanCorpus/ReadingTaskok/HCok/13_CF45_2ok.wav,39.64,40.14
CleanCorpus/ReadingTaskok/HCok/10_CF51_2ok.wav,15.01,15.26
CleanCorpus/ReadingTaskok/HCok/10_CF51_2ok.wav,23.17,23.52
CleanCorpus/ReadingTaskok/HCok/10_CF51_2ok.wav,45.55,45.89
CleanCorpus/ReadingTaskok/HCok/36_CF59_2ok.wav,4.26,4.5
CleanCorpus/ReadingTaskok/HCok/36_CF59_2ok.wav,10.05,10.84
CleanCorpus/ReadingTaskok/HCok/36_CF59_2ok.wav,17.69,17.96
CleanCorpus/ReadingTaskok/HCok/36_CF59_2ok.wav,18.21,18.75
CleanCorpus/ReadingTaskok/HCok/36_CF59_2ok.wav,22.04,22.65
CleanCorpus/ReadingTaskok/HCok/36_CF59_2ok.wav,36.51,37.01
CleanCorpus/ReadingTaskok/HCok/36_CF59_2ok.wav,41.27,41.53
CleanCorpus/ReadingTaskok/HCok/52_CF29_3ok.wav,1.81,2.28
CleanCorpus/ReadingTaskok/HCok/52_CF29_3ok.wav,12.23,12.95
CleanCorpus/ReadingTaskok/HCok/52_CF29_3ok.wav,18.08,18.33
CleanCorpus/ReadingTaskok/HCok/52_CF29_3ok.wav,23.91,24.45
CleanCorpus/ReadingTaskok/HCok/52_CF29_3ok.wav,28.08,28.5
CleanCorpus/ReadingTaskok/HCok/52_CF29_3ok.wav,31.88,32.19
CleanCorpus/ReadingTaskok/HCok/52_CF29_3ok.wav,36.85,37.26
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,4.92,5.18
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,5.79,6.18
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,7.42,7.96
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,11.74,12.16
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,15.56,16.04
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,18.32,18.68
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,26.58,27.13
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,27.82,28.97
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,29.57,29.83
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,37.94,38.49
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,41.71,42.11
CleanCorpus/ReadingTaskok/HCok/24_CM63_3ok.wav,44.02,44.65
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,8.02,8.22
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,14.65,15.31
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,26.55,26.75
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,31.96,32.17
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,38.43,39.0
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,43.18,43.74
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,50.85,51.4
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,53.87,54.16
CleanCorpus/ReadingTaskok/HCok/07_CF50_2ok.wav,58.8,59.66
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,2.15,2.56
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,5.66,5.96
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,7.66,8.07
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,12.25,12.75
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,14.09,14.34
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,15.16,15.44
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,17.36,17.95
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,18.73,18.97
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,22.79,23.27
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,27.5,28.24
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,31.78,32.01
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,33.55,34.08
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,37.71,38.23
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,40.94,41.16
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,44.44,44.92
CleanCorpus/ReadingTaskok/HCok/20_CM51_3ok.wav,48.17,48.5
CleanCorpus/ReadingTaskok/HCok/50_CF46_2ok.wav,7.83,8.03
CleanCorpus/ReadingTaskok/HCok/50_CF46_2ok.wav,12.11,12.32
CleanCorpus/ReadingTaskok/HCok/50_CF46_2ok.wav,14.62,14.95
CleanCorpus/ReadingTaskok/HCok/50_CF46_2ok.wav,35.82,36.26
CleanCorpus/ReadingTaskok/HCok/50_CF46_2ok.wav,39.4,39.75
CleanCorpus/ReadingTaskok/HCok/50_CF46_2ok.wav,42.05,42.28
CleanCorpus/ReadingTaskok/HCok/50_CF46_2ok.wav,44.04,44.37
CleanCorpus/ReadingTaskok/HCok/28_CF34_3ok.wav,4.62,5.17
CleanCorpus/ReadingTaskok/HCok/28_CF34_3ok.wav,9.09,9.6
CleanCorpus/ReadingTaskok/HCok/28_CF34_3ok.wav,15.02,15.48
CleanCorpus/ReadingTaskok/HCok/28_CF34_3ok.wav,17.67,18.17
CleanCorpus/ReadingTaskok/HCok/28_CF34_3ok.wav,23.85,24.24
CleanCorpus/ReadingTaskok/HCok/28_CF34_3ok.wav,32.09,32.49
CleanCorpus/ReadingTaskok/HCok/28_CF34_3ok.wav,35.49,35.9
CleanCorpus/ReadingTaskok/HCok/12_CF36_1ok.wav,3.93,4.17
CleanCorpus/ReadingTaskok/HCok/12_CF36_1ok.wav,13.3,13.61
CleanCorpus/ReadingTaskok/HCok/12_CF36_1ok.wav,20.74,21.06
CleanCorpus/ReadingTaskok/HCok/12_CF36_1ok.wav,23.61,23.84
CleanCorpus/ReadingTaskok/HCok/12_CF36_1ok.wav,36.9,37.43
CleanCorpus/ReadingTaskok/HCok/12_CF36_1ok.wav,46.41,46.68
CleanCorpus/ReadingTaskok/HCok/12_CF36_1ok.wav,49.55,49.84
CleanCorpus/ReadingTaskok/HCok/29_CF34_3ok.wav,10.04,10.69
CleanCorpus/ReadingTaskok/HCok/29_CF34_3ok.wav,17.52,18.05
CleanCorpus/ReadingTaskok/HCok/29_CF34_3ok.wav,20.8,21.4
CleanCorpus/ReadingTaskok/HCok/29_CF34_3ok.wav,25.19,25.57
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,6.6,6.94
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,10.59,11.09
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,16.5,16.73
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,18.88,19.33
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,26.69,27.25
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,30.06,30.33
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,35.57,35.97
CleanCorpus/ReadingTaskok/HCok/44_CF37_3ok.wav,40.42,40.76
CleanCorpus/ReadingTaskok/HCok/02_CM57_2ok.wav,7.9,8.46
CleanCorpus/ReadingTaskok/HCok/02_CM57_2ok.wav,10.67,11.05
