filepath,start_time_sec,end_time_sec
CleanCorpus/InterviewTaskok/audio_clipok/23_CF55_3ok/23_CF55_3_1ok.wav,111.42,111.84
CleanCorpus/InterviewTaskok/audio_clipok/23_CF55_3ok/23_CF55_3_1ok.wav,117.45,117.91
CleanCorpus/InterviewTaskok/audio_clipok/23_CF55_3ok/23_CF55_3_1ok.wav,127.18,127.45
CleanCorpus/InterviewTaskok/audio_clipok/23_CF55_3ok/23_CF55_3_1ok.wav,139.72,140.42
CleanCorpus/InterviewTaskok/audio_clipok/23_CF55_3ok/23_CF55_3_1ok.wav,159.22,159.89
CleanCorpus/InterviewTaskok/audio_clipok/23_CF55_3ok/23_CF55_3_1ok.wav,169.91,170.31
CleanCorpus/InterviewTaskok/audio_clipok/23_CF55_3ok/23_CF55_3_1ok.wav,182.29,182.71
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,2.19,3.82
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,5.21,5.94
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,6.96,7.18
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,9.16,10.2
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,12.59,14.32
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,16.49,17.43
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,18.49,19.73
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_2ok.wav,21.54,22.3
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_3ok.wav,3.24,4.43
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_3ok.wav,5.36,6.55
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_3ok.wav,7.08,7.97
CleanCorpus/InterviewTaskok/audio_clipok/46_PF44_2ok/46_PF44_2_6ok.wav,2.98,3.33
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,7.92,8.3
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,16.84,17.27
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,21.19,21.44
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,26.93,27.25
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,33.18,33.39
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,39.87,40.56
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,62.9,63.21
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,80.35,80.76
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,97.89,98.81
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_3ok.wav,104.98,105.37
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_2ok.wav,17.86,18.12
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_2ok.wav,19.2,19.97
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_2ok.wav,21.57,22.07
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_2ok.wav,26.77,27.34
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_2ok.wav,43.78,44.52
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_2ok.wav,54.69,54.94
CleanCorpus/InterviewTaskok/audio_clipok/29_CF34_3ok/29_CF34_3_2ok.wav,70.97,71.4
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_1ok.wav,4.93,5.59
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_1ok.wav,8.82,9.27
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_1ok.wav,18.37,18.98
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_1ok.wav,22.98,23.75
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_1ok.wav,25.45,25.82
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_1ok.wav,31.42,33.11
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_1ok.wav,35.93,36.34
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,5.58,5.93
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,7.61,7.82
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,9.11,9.55
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,11.93,12.66
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,12.76,13.33
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,17.06,17.41
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,23.7,23.99
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,27.54,27.85
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,30.14,30.42
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,31.38,32.0
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,36.67,37.1
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,37.75,37.98
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,39.7,40.08
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,41.06,41.31
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,48.38,48.99
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,53.3,53.64
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_2ok.wav,56.9,58.92
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,2.1,2.35
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,4.62,4.94
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,6.07,6.33
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,10.76,11.14
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,15.11,15.48
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,19.19,19.52
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,21.59,22.11
CleanCorpus/InterviewTaskok/audio_clipok/48_PF43_3ok/48_PF43_3_3ok.wav,28.24,29.29
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,8.3,8.94
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,12.2,12.61
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,15.96,16.57
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,19.94,20.65
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,24.65,25.11
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,33.11,33.44
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,34.38,34.77
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,36.32,36.99
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,38.93,39.3
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,43.16,43.41
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,45.49,45.86
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,48.83,49.26
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,53.91,54.56
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,60.73,61.17
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,67.13,67.41
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,69.94,70.74
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,75.34,75.59
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_1ok.wav,77.58,77.93
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_2ok.wav,5.15,5.54
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_2ok.wav,11.63,11.98
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_2ok.wav,18.32,19.37
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_2ok.wav,23.06,23.57
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_3ok.wav,6.21,6.83
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_3ok.wav,14.62,14.82
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_3ok.wav,17.9,18.3
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_3ok.wav,24.58,24.78
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_3ok.wav,28.49,28.84
CleanCorpus/InterviewTaskok/audio_clipok/15_PM63_4ok/15_PM63_4_3ok.wav,30.68,31.27
CleanCorpus/InterviewTaskok/audio_clipok/69_PF48_3ok/69_PF48_3_1ok.wav,2.06,2.54
CleanCorpus/InterviewTaskok/audio_clipok/69_PF48_3ok/69_PF48_3_1ok.wav,2.97,3.17
CleanCorpus/InterviewTaskok/audio_clipok/69_PF48_3ok/69_PF48_3_1ok.wav,4.45,4.96
CleanCorpus/InterviewTaskok/audio_clipok/69_PF48_3ok/69_PF48_3_1ok.wav,8.11,8.49
CleanCorpus/InterviewTaskok/audio_clipok/69_PF48_3ok/69_PF48_3_1ok.wav,10.13,10.8
CleanCorpus/InterviewTaskok/audio_clipok/69_PF48_3ok/69_PF48_3_1ok.wav,16.07,16.37
