filepath,start_time_sec,end_time_sec
IT/10_CF51_2/10_CF51_2_7.wav,7.87,9.26
IT/10_CF51_2/10_CF51_2_7.wav,10.17,10.4
IT/10_CF51_2/10_CF51_2_7.wav,11.08,12.52
IT/10_CF51_2/10_CF51_2_7.wav,16.22,16.7
IT/10_CF51_2/10_CF51_2_11.wav,2.06,2.27
IT/10_CF51_2/10_CF51_2_3.wav,2.26,2.51
IT/10_CF51_2/10_CF51_2_3.wav,2.58,3.46
IT/10_CF51_2/10_CF51_2_3.wav,4.48,4.84
IT/10_CF51_2/10_CF51_2_3.wav,7.28,7.93
IT/10_CF51_2/10_CF51_2_3.wav,10.28,10.89
IT/10_CF51_2/10_CF51_2_3.wav,12.92,13.21
IT/10_CF51_2/10_CF51_2_3.wav,14.5,14.72
IT/10_CF51_2/10_CF51_2_14.wav,4.39,5.1
IT/28_CF34_3/28_CF34_3_5.wav,13.06,13.51
IT/28_CF34_3/28_CF34_3_5.wav,21.25,21.65
IT/28_CF34_3/28_CF34_3_5.wav,27.54,27.74
IT/28_CF34_3/28_CF34_3_4.wav,3.26,3.64
IT/28_CF34_3/28_CF34_3_4.wav,9.17,9.63
IT/28_CF34_3/28_CF34_3_1.wav,6.24,6.93
IT/28_CF34_3/28_CF34_3_1.wav,20.81,21.06
IT/28_CF34_3/28_CF34_3_1.wav,29.81,30.21
IT/28_CF34_3/28_CF34_3_1.wav,34.33,34.76
IT/28_CF34_3/28_CF34_3_1.wav,44.74,45.15
IT/28_CF34_3/28_CF34_3_1.wav,48.01,48.33
IT/28_CF34_3/28_CF34_3_1.wav,54.56,55.03
IT/28_CF34_3/28_CF34_3_1.wav,65.8,66.17
IT/28_CF34_3/28_CF34_3_1.wav,73.56,73.96
IT/28_CF34_3/28_CF34_3_1.wav,76.61,76.97
IT/28_CF34_3/28_CF34_3_1.wav,87.62,88.07
IT/28_CF34_3/28_CF34_3_2.wav,9.72,10.2
IT/28_CF34_3/28_CF34_3_2.wav,12.47,13.98
IT/02_PM65_2/02_PM65_2_3.wav,3.03,3.99
IT/02_PM65_2/02_PM65_2_3.wav,5.79,6.03
IT/02_PM65_2/02_PM65_2_3.wav,9.7,10.03
IT/02_PM65_2/02_PM65_2_3.wav,12.54,13.2
IT/02_PM65_2/02_PM65_2_3.wav,14.77,15.87
IT/02_PM65_2/02_PM65_2_3.wav,17.14,18.23
IT/02_PM65_2/02_PM65_2_4.wav,1.44,2.23
IT/02_PM65_2/02_PM65_2_5.wav,1.87,2.85
IT/02_PM65_2/02_PM65_2_5.wav,7.66,8.86
IT/02_PM65_2/02_PM65_2_5.wav,13.27,14.16
IT/02_PM65_2/02_PM65_2_5.wav,15.46,16.37
IT/02_PM65_2/02_PM65_2_5.wav,17.15,17.96
IT/02_PM65_2/02_PM65_2_5.wav,19.77,21.11
IT/02_PM65_2/02_PM65_2_5.wav,27.84,28.93
IT/02_PM65_2/02_PM65_2_5.wav,33.9,34.6
IT/02_PM65_2/02_PM65_2_5.wav,38.46,39.5
IT/02_PM65_2/02_PM65_2_5.wav,41.3,41.86
IT/02_PM65_2/02_PM65_2_5.wav,45.75,46.32
IT/02_PM65_2/02_PM65_2_5.wav,48.38,49.11
IT/02_PM65_2/02_PM65_2_5.wav,51.18,52.15
IT/02_PM65_2/02_PM65_2_5.wav,55.67,56.12
IT/02_PM65_2/02_PM65_2_2.wav,2.84,3.81
IT/02_PM65_2/02_PM65_2_2.wav,7.46,8.13
IT/02_PM65_2/02_PM65_2_2.wav,10.04,11.34
IT/02_PM65_2/02_PM65_2_2.wav,13.19,13.74
IT/02_PM65_2/02_PM65_2_2.wav,17.07,18.5
IT/02_PM65_2/02_PM65_2_2.wav,21.94,23.24
IT/02_PM65_2/02_PM65_2_2.wav,25.36,25.67
IT/02_PM65_2/02_PM65_2_2.wav,27.08,27.29
IT/02_PM65_2/02_PM65_2_2.wav,30.81,32.22
IT/02_PM65_2/02_PM65_2_2.wav,34.52,35.66
IT/02_PM65_2/02_PM65_2_2.wav,37.26,37.56
IT/02_PM65_2/02_PM65_2_2.wav,37.64,38.79
IT/02_PM65_2/02_PM65_2_2.wav,39.88,41.28
IT/02_PM65_2/02_PM65_2_2.wav,41.69,42.08
IT/02_PM65_2/02_PM65_2_2.wav,43.38,44.0
IT/02_PM65_2/02_PM65_2_2.wav,45.75,46.63
IT/02_PM65_2/02_PM65_2_2.wav,49.16,49.72
IT/02_PM65_2/02_PM65_2_2.wav,53.13,53.86
IT/02_PM65_2/02_PM65_2_2.wav,56.32,57.02
IT/02_PM65_2/02_PM65_2_2.wav,58.53,59.07
IT/02_PM65_2/02_PM65_2_2.wav,61.45,62.78
IT/02_PM65_2/02_PM65_2_2.wav,65.56,66.51
IT/02_PM65_2/02_PM65_2_2.wav,68.23,69.1
IT/02_PM65_2/02_PM65_2_2.wav,76.02,77.57
IT/02_PM65_2/02_PM65_2_2.wav,83.03,83.57
IT/02_PM65_2/02_PM65_2_1.wav,4.82,5.49
IT/02_PM65_2/02_PM65_2_1.wav,9.5,10.01
IT/02_PM65_2/02_PM65_2_1.wav,11.89,12.44
IT/02_PM65_2/02_PM65_2_1.wav,17.29,18.25
IT/02_PM65_2/02_PM65_2_1.wav,22.46,23.79
IT/02_PM65_2/02_PM65_2_1.wav,27.03,27.28
IT/02_PM65_2/02_PM65_2_1.wav,28.77,30.01
IT/02_PM65_2/02_PM65_2_1.wav,31.82,32.6
IT/02_PM65_2/02_PM65_2_1.wav,36.32,37.17
IT/02_PM65_2/02_PM65_2_1.wav,41.09,41.96
IT/02_PM65_2/02_PM65_2_1.wav,45.77,46.08
IT/02_PM65_2/02_PM65_2_1.wav,47.44,47.99
IT/02_PM65_2/02_PM65_2_1.wav,50.44,50.81
IT/02_PM65_2/02_PM65_2_1.wav,53.87,54.35
IT/02_PM65_2/02_PM65_2_1.wav,58.9,59.76
IT/02_PM65_2/02_PM65_2_1.wav,62.29,62.71
IT/02_PM65_2/02_PM65_2_1.wav,65.13,65.86
IT/02_PM65_2/02_PM65_2_1.wav,66.8,67.34
IT/02_PM65_2/02_PM65_2_1.wav,70.4,71.15
IT/02_PM65_2/02_PM65_2_1.wav,75.08,75.88
IT/02_PM65_2/02_PM65_2_1.wav,77.55,78.37
IT/02_PM65_2/02_PM65_2_1.wav,79.8,80.7
IT/02_PM65_2/02_PM65_2_1.wav,83.63,84.68
IT/02_PM65_2/02_PM65_2_1.wav,86.68,87.85
IT/02_PM65_2/02_PM65_2_1.wav,89.79,90.47
IT/02_PM65_2/02_PM65_2_1.wav,90.95,91.75
IT/02_PM65_2/02_PM65_2_1.wav,95.02,95.7
IT/23_PF55_2/23_PF55_2_1.wav,9.69,10.11
IT/23_PF55_2/23_PF55_2_1.wav,12.52,13.09
IT/23_PF55_2/23_PF55_2_1.wav,14.7,15.88
IT/23_PF55_2/23_PF55_2_2.wav,5.28,6.26
IT/23_PF55_2/23_PF55_2_2.wav,11.44,12.33
IT/23_PF55_2/23_PF55_2_4.wav,2.37,2.74
IT/23_PF55_2/23_PF55_2_6.wav,3.68,5.02
IT/23_PF55_2/23_PF55_2_5.wav,4.82,5.02
IT/48_PF43_3/48_PF43_3_2.wav,2.33,2.62
IT/48_PF43_3/48_PF43_3_2.wav,5.61,5.94
IT/48_PF43_3/48_PF43_3_2.wav,6.77,7.0
IT/48_PF43_3/48_PF43_3_2.wav,7.52,7.84
IT/48_PF43_3/48_PF43_3_2.wav,9.12,9.54
IT/48_PF43_3/48_PF43_3_2.wav,11.95,13.34
IT/48_PF43_3/48_PF43_3_2.wav,15.23,15.43
IT/48_PF43_3/48_PF43_3_2.wav,17.08,17.42
IT/48_PF43_3/48_PF43_3_2.wav,22.24,22.55
IT/48_PF43_3/48_PF43_3_2.wav,23.71,24.0
IT/48_PF43_3/48_PF43_3_2.wav,27.55,27.86
IT/48_PF43_3/48_PF43_3_2.wav,30.14,30.82
IT/48_PF43_3/48_PF43_3_2.wav,31.58,32.05
IT/48_PF43_3/48_PF43_3_2.wav,36.67,37.11
IT/48_PF43_3/48_PF43_3_2.wav,39.68,40.09
IT/48_PF43_3/48_PF43_3_2.wav,48.41,49.0
IT/48_PF43_3/48_PF43_3_2.wav,53.29,53.64
IT/48_PF43_3/48_PF43_3_2.wav,56.75,58.93
IT/48_PF43_3/48_PF43_3_1.wav,4.9,5.6
IT/48_PF43_3/48_PF43_3_1.wav,8.82,9.31
IT/48_PF43_3/48_PF43_3_1.wav,11.95,12.43
IT/48_PF43_3/48_PF43_3_1.wav,18.42,19.02
IT/48_PF43_3/48_PF43_3_1.wav,23.04,23.89
IT/48_PF43_3/48_PF43_3_1.wav,25.44,25.82
IT/48_PF43_3/48_PF43_3_1.wav,31.39,33.12
IT/48_PF43_3/48_PF43_3_1.wav,35.85,36.35
IT/48_PF43_3/48_PF43_3_3.wav,2.09,2.35
IT/48_PF43_3/48_PF43_3_3.wav,4.62,4.93
IT/48_PF43_3/48_PF43_3_3.wav,6.05,6.34
IT/48_PF43_3/48_PF43_3_3.wav,10.83,11.15
IT/48_PF43_3/48_PF43_3_3.wav,15.1,15.48
IT/48_PF43_3/48_PF43_3_3.wav,19.19,19.54
IT/48_PF43_3/48_PF43_3_3.wav,21.62,22.12
IT/48_PF43_3/48_PF43_3_3.wav,28.24,29.29
IT/54_CM48_2/54_CM48_2_2.wav,2.49,3.39
IT/54_CM48_2/54_CM48_2_6.wav,3.19,3.52
IT/54_CM48_2/54_CM48_2_3.wav,4.1,5.11
IT/54_CM48_2/54_CM48_2_3.wav,8.9,9.13
IT/54_CM48_2/54_CM48_2_3.wav,12.24,13.09
IT/54_CM48_2/54_CM48_2_3.wav,14.44,15.27
IT/54_CM48_2/54_CM48_2_3.wav,20.32,21.06
IT/54_CM48_2/54_CM48_2_7.wav,5.52,6.26
IT/54_CM48_2/54_CM48_2_7.wav,9.04,9.58
IT/54_CM48_2/54_CM48_2_7.wav,15.45,15.69
IT/54_CM48_2/54_CM48_2_8.wav,8.1,9.08
IT/54_CM48_2/54_CM48_2_8.wav,12.65,12.91
IT/54_CM48_2/54_CM48_2_8.wav,19.51,20.13
IT/54_CM48_2/54_CM48_2_8.wav,31.94,32.96
IT/54_CM48_2/54_CM48_2_8.wav,36.52,36.96
IT/54_CM48_2/54_CM48_2_8.wav,41.82,42.1
IT/54_CM48_2/54_CM48_2_4.wav,2.51,3.08
IT/54_CM48_2/54_CM48_2_4.wav,3.31,4.38
IT/54_CM48_2/54_CM48_2_4.wav,4.7,5.02
IT/54_CM48_2/54_CM48_2_4.wav,13.02,14.03
IT/54_CM48_2/54_CM48_2_4.wav,15.04,16.45
IT/54_CM48_2/54_CM48_2_4.wav,18.95,19.34
IT/54_CM48_2/54_CM48_2_12.wav,4.13,4.7
IT/54_CM48_2/54_CM48_2_9.wav,8.33,9.06
IT/54_CM48_2/54_CM48_2_1.wav,4.13,4.39
IT/54_CM48_2/54_CM48_2_1.wav,6.29,6.78
IT/54_CM48_2/54_CM48_2_1.wav,9.63,11.47
IT/54_CM48_2/54_CM48_2_1.wav,13.61,13.84
IT/54_CM48_2/54_CM48_2_1.wav,14.33,15.22
IT/54_CM48_2/54_CM48_2_1.wav,17.81,18.13
IT/54_CM48_2/54_CM48_2_1.wav,19.53,19.78
IT/47_CF61_2/47_CF61_2_4.wav,1.01,1.6
IT/47_CF61_2/47_CF61_2_16.wav,2.46,3.2
IT/47_CF61_2/47_CF61_2_16.wav,7.79,8.37
IT/47_CF61_2/47_CF61_2_16.wav,10.17,11.48
IT/47_CF61_2/47_CF61_2_16.wav,16.75,16.99
IT/47_CF61_2/47_CF61_2_16.wav,17.61,19.06
IT/47_CF61_2/47_CF61_2_16.wav,21.96,22.38
IT/47_CF61_2/47_CF61_2_16.wav,24.23,25.24
IT/47_CF61_2/47_CF61_2_10.wav,11.93,13.14
IT/47_CF61_2/47_CF61_2_10.wav,13.97,14.78
IT/47_CF61_2/47_CF61_2_7.wav,3.66,4.03
IT/47_CF61_2/47_CF61_2_7.wav,5.49,6.2
IT/47_CF61_2/47_CF61_2_2.wav,0.18,1.73
IT/47_CF61_2/47_CF61_2_2.wav,2.28,3.47
IT/47_CF61_2/47_CF61_2_2.wav,5.64,6.33
IT/47_CF61_2/47_CF61_2_11.wav,2.18,2.79
IT/47_CF61_2/47_CF61_2_11.wav,5.97,6.58
IT/47_CF61_2/47_CF61_2_11.wav,7.63,8.78
IT/47_CF61_2/47_CF61_2_11.wav,11.86,13.18
IT/47_CF61_2/47_CF61_2_5.wav,5.27,5.94
IT/47_CF61_2/47_CF61_2_5.wav,8.66,9.05
IT/47_CF61_2/47_CF61_2_5.wav,10.68,11.2
IT/47_CF61_2/47_CF61_2_13.wav,0.0,0.59
IT/47_CF61_2/47_CF61_2_13.wav,1.83,2.22
IT/47_CF61_2/47_CF61_2_13.wav,3.47,3.72
IT/47_CF61_2/47_CF61_2_13.wav,5.05,5.72
IT/47_CF61_2/47_CF61_2_13.wav,8.52,8.77
IT/47_CF61_2/47_CF61_2_9.wav,10.55,11.21
IT/47_CF61_2/47_CF61_2_9.wav,13.01,13.61
IT/47_CF61_2/47_CF61_2_12.wav,0.52,1.17
IT/47_CF61_2/47_CF61_2_14.wav,1.46,1.84
IT/47_CF61_2/47_CF61_2_14.wav,3.1,3.3
IT/47_CF61_2/47_CF61_2_14.wav,3.76,4.53
IT/47_CF61_2/47_CF61_2_15.wav,1.53,2.19
IT/47_CF61_2/47_CF61_2_15.wav,4.39,4.91
IT/47_CF61_2/47_CF61_2_1.wav,2.13,2.77
IT/47_CF61_2/47_CF61_2_1.wav,4.52,5.13
IT/47_CF61_2/47_CF61_2_1.wav,6.73,6.95
IT/47_CF61_2/47_CF61_2_1.wav,8.79,9.5
IT/47_CF61_2/47_CF61_2_1.wav,10.96,12.72
IT/47_CF61_2/47_CF61_2_1.wav,15.42,15.89
IT/47_CF61_2/47_CF61_2_1.wav,18.52,19.19
IT/47_CF61_2/47_CF61_2_1.wav,20.45,20.83
IT/49_CM54_4/49_CM54_4_7.wav,7.9,8.44
IT/49_CM54_4/49_CM54_4_2.wav,2.4,3.0
IT/49_CM54_4/49_CM54_4_2.wav,4.8,5.27
IT/49_CM54_4/49_CM54_4_5.wav,5.83,6.37
IT/49_CM54_4/49_CM54_4_5.wav,8.1,8.35
IT/49_CM54_4/49_CM54_4_5.wav,13.65,14.76
IT/49_CM54_4/49_CM54_4_5.wav,15.69,16.09
IT/49_CM54_4/49_CM54_4_5.wav,20.62,21.29
IT/49_CM54_4/49_CM54_4_5.wav,31.25,31.88
IT/49_CM54_4/49_CM54_4_4.wav,3.21,3.67
IT/49_CM54_4/49_CM54_4_4.wav,17.97,18.65
IT/49_CM54_4/49_CM54_4_4.wav,21.65,21.96
IT/49_CM54_4/49_CM54_4_6.wav,3.49,3.81
IT/49_CM54_4/49_CM54_4_6.wav,7.32,9.3
IT/49_CM54_4/49_CM54_4_6.wav,11.98,12.4
IT/49_CM54_4/49_CM54_4_6.wav,17.41,17.89
IT/49_CM54_4/49_CM54_4_6.wav,19.79,20.34
IT/49_CM54_4/49_CM54_4_1.wav,0.0,0.57
IT/49_CM54_4/49_CM54_4_1.wav,1.6,1.81
IT/49_CM54_4/49_CM54_4_1.wav,6.16,7.05
IT/49_CM54_4/49_CM54_4_1.wav,11.09,12.04
IT/49_CM54_4/49_CM54_4_1.wav,14.74,15.34
IT/49_CM54_4/49_CM54_4_1.wav,18.27,19.05
IT/49_CM54_4/49_CM54_4_1.wav,21.41,21.92
IT/49_CM54_4/49_CM54_4_1.wav,23.33,23.94
IT/49_CM54_4/49_CM54_4_3.wav,0.08,0.28
IT/49_CM54_4/49_CM54_4_3.wav,4.13,5.19
IT/49_CM54_4/49_CM54_4_9.wav,0.1,1.37
IT/49_CM54_4/49_CM54_4_9.wav,3.65,3.87
IT/49_CM54_4/49_CM54_4_9.wav,12.35,13.0
IT/49_CM54_4/49_CM54_4_8.wav,0.18,0.89
IT/49_CM54_4/49_CM54_4_8.wav,8.12,8.76
IT/49_CM54_4/49_CM54_4_8.wav,13.98,14.73
IT/49_CM54_4/49_CM54_4_8.wav,18.29,19.43
IT/49_CM54_4/49_CM54_4_8.wav,24.16,24.66
IT/49_CM54_4/49_CM54_4_8.wav,27.72,28.23
IT/61_PM59_3/61_PM59_3_1.wav,3.68,4.17
IT/61_PM59_3/61_PM59_3_1.wav,5.39,5.98
IT/61_PM59_3/61_PM59_3_1.wav,6.63,7.12
IT/61_PM59_3/61_PM59_3_1.wav,8.58,9.54
IT/61_PM59_3/61_PM59_3_1.wav,12.71,13.85
IT/61_PM59_3/61_PM59_3_1.wav,16.67,17.0
IT/61_PM59_3/61_PM59_3_1.wav,18.17,18.87
IT/61_PM59_3/61_PM59_3_1.wav,23.34,24.27
IT/61_PM59_3/61_PM59_3_1.wav,24.8,25.17
IT/61_PM59_3/61_PM59_3_1.wav,28.21,28.7
IT/61_PM59_3/61_PM59_3_1.wav,29.34,30.78
IT/61_PM59_3/61_PM59_3_1.wav,32.1,32.86
IT/61_PM59_3/61_PM59_3_1.wav,37.33,38.6
IT/61_PM59_3/61_PM59_3_1.wav,40.13,40.45
IT/61_PM59_3/61_PM59_3_1.wav,42.46,43.35
IT/61_PM59_3/61_PM59_3_1.wav,48.71,49.56
IT/61_PM59_3/61_PM59_3_1.wav,52.5,53.98
IT/61_PM59_3/61_PM59_3_1.wav,57.64,59.08
IT/61_PM59_3/61_PM59_3_1.wav,61.16,61.96
IT/61_PM59_3/61_PM59_3_1.wav,62.84,63.45
IT/61_PM59_3/61_PM59_3_4.wav,1.45,1.85
IT/61_PM59_3/61_PM59_3_4.wav,4.38,5.3
IT/61_PM59_3/61_PM59_3_4.wav,10.38,11.21
IT/61_PM59_3/61_PM59_3_4.wav,12.15,12.48
IT/61_PM59_3/61_PM59_3_4.wav,13.5,14.98
IT/61_PM59_3/61_PM59_3_4.wav,18.11,18.61
IT/61_PM59_3/61_PM59_3_4.wav,18.88,19.58
IT/61_PM59_3/61_PM59_3_4.wav,21.22,22.06
IT/61_PM59_3/61_PM59_3_4.wav,22.92,23.17
IT/61_PM59_3/61_PM59_3_4.wav,24.62,26.19
IT/61_PM59_3/61_PM59_3_4.wav,27.18,28.01
IT/61_PM59_3/61_PM59_3_4.wav,28.97,30.2
IT/61_PM59_3/61_PM59_3_4.wav,31.7,32.84
IT/61_PM59_3/61_PM59_3_4.wav,34.17,36.09
IT/61_PM59_3/61_PM59_3_4.wav,37.61,38.18
IT/61_PM59_3/61_PM59_3_4.wav,38.53,39.53
IT/61_PM59_3/61_PM59_3_4.wav,39.87,40.39
IT/61_PM59_3/61_PM59_3_4.wav,41.16,42.14
IT/61_PM59_3/61_PM59_3_4.wav,42.89,43.42
IT/61_PM59_3/61_PM59_3_4.wav,44.7,45.74
IT/61_PM59_3/61_PM59_3_4.wav,47.21,49.58
IT/61_PM59_3/61_PM59_3_4.wav,50.21,53.29
IT/61_PM59_3/61_PM59_3_4.wav,54.09,54.77
IT/61_PM59_3/61_PM59_3_4.wav,55.08,55.94
IT/61_PM59_3/61_PM59_3_3.wav,2.18,3.12
IT/61_PM59_3/61_PM59_3_3.wav,4.92,5.65
IT/61_PM59_3/61_PM59_3_3.wav,8.41,9.0
IT/61_PM59_3/61_PM59_3_3.wav,11.73,12.63
IT/61_PM59_3/61_PM59_3_3.wav,13.67,14.05
IT/61_PM59_3/61_PM59_3_3.wav,15.91,16.44
IT/61_PM59_3/61_PM59_3_3.wav,17.51,18.23
IT/61_PM59_3/61_PM59_3_3.wav,20.25,21.2
IT/61_PM59_3/61_PM59_3_3.wav,24.17,24.94
IT/61_PM59_3/61_PM59_3_3.wav,25.97,26.46
IT/61_PM59_3/61_PM59_3_3.wav,29.31,29.97
IT/61_PM59_3/61_PM59_3_3.wav,32.12,33.97
IT/61_PM59_3/61_PM59_3_3.wav,35.5,35.92
IT/61_PM59_3/61_PM59_3_2.wav,1.65,2.39
IT/61_PM59_3/61_PM59_3_2.wav,4.66,5.46
IT/61_PM59_3/61_PM59_3_2.wav,9.11,9.86
IT/61_PM59_3/61_PM59_3_2.wav,13.29,13.54
IT/61_PM59_3/61_PM59_3_2.wav,14.48,15.31
IT/61_PM59_3/61_PM59_3_2.wav,19.11,20.17
IT/61_PM59_3/61_PM59_3_2.wav,22.47,23.43
IT/61_PM59_3/61_PM59_3_2.wav,26.14,27.19
IT/61_PM59_3/61_PM59_3_2.wav,28.09,29.43
IT/61_PM59_3/61_PM59_3_2.wav,31.44,33.13
IT/61_PM59_3/61_PM59_3_2.wav,33.91,34.21
IT/16_CF33_4/16_CF33_4_2.wav,2.57,3.53
IT/16_CF33_4/16_CF33_4_2.wav,9.73,10.04
IT/16_CF33_4/16_CF33_4_2.wav,13.62,14.04
IT/16_CF33_4/16_CF33_4_2.wav,17.23,17.66
IT/16_CF33_4/16_CF33_4_2.wav,27.06,27.29
IT/16_CF33_4/16_CF33_4_2.wav,29.13,29.66
IT/16_CF33_4/16_CF33_4_2.wav,32.62,33.04
IT/16_CF33_4/16_CF33_4_2.wav,39.71,39.92
IT/16_CF33_4/16_CF33_4_2.wav,43.72,44.47
IT/16_CF33_4/16_CF33_4_2.wav,54.73,54.96
IT/16_CF33_4/16_CF33_4_2.wav,61.57,62.18
IT/16_CF33_4/16_CF33_4_2.wav,78.09,78.66
IT/16_CF33_4/16_CF33_4_2.wav,80.81,81.16
IT/16_CF33_4/16_CF33_4_2.wav,87.37,88.33
IT/16_CF33_4/16_CF33_4_2.wav,89.04,89.6
IT/16_CF33_4/16_CF33_4_2.wav,94.96,95.74
IT/16_CF33_4/16_CF33_4_1.wav,18.84,19.11
IT/16_CF33_4/16_CF33_4_1.wav,20.23,21.07
IT/16_CF33_4/16_CF33_4_1.wav,23.04,23.35
IT/16_CF33_4/16_CF33_4_1.wav,30.54,30.92
IT/16_CF33_4/16_CF33_4_1.wav,34.71,35.14
IT/16_CF33_4/16_CF33_4_1.wav,37.09,37.49
IT/16_CF33_4/16_CF33_4_1.wav,39.09,39.32
IT/16_CF33_4/16_CF33_4_1.wav,42.65,43.12
IT/16_CF33_4/16_CF33_4_1.wav,48.22,48.42
IT/16_CF33_4/16_CF33_4_1.wav,51.86,52.79
IT/16_CF33_4/16_CF33_4_1.wav,57.97,58.38
IT/16_CF33_4/16_CF33_4_1.wav,72.29,72.67
IT/16_CF33_4/16_CF33_4_1.wav,73.99,74.56
IT/16_CF33_4/16_CF33_4_1.wav,77.06,77.67
IT/16_CF33_4/16_CF33_4_1.wav,79.85,80.29
IT/16_CF33_4/16_CF33_4_1.wav,84.87,85.32
IT/16_CF33_4/16_CF33_4_1.wav,96.85,97.62
IT/16_CF33_4/16_CF33_4_1.wav,100.77,101.18
IT/16_CF33_4/16_CF33_4_1.wav,103.48,103.98
IT/16_CF33_4/16_CF33_4_1.wav,105.26,106.18
IT/16_CF33_4/16_CF33_4_3.wav,8.94,9.19
IT/16_CF33_4/16_CF33_4_3.wav,14.99,15.31
IT/16_CF33_4/16_CF33_4_3.wav,26.69,27.06
IT/30_CF62_3/30_CF62_3_1.wav,2.48,2.73
IT/30_CF62_3/30_CF62_3_4.wav,4.15,4.46
IT/30_CF62_3/30_CF62_3_4.wav,6.02,6.22
IT/30_CF62_3/30_CF62_3_4.wav,9.42,9.63
IT/30_CF62_3/30_CF62_3_4.wav,15.84,16.15
IT/30_CF62_3/30_CF62_3_4.wav,17.46,17.7
IT/30_CF62_3/30_CF62_3_4.wav,18.13,18.38
IT/30_CF62_3/30_CF62_3_4.wav,19.34,19.7
IT/30_CF62_3/30_CF62_3_4.wav,20.75,21.01
IT/30_CF62_3/30_CF62_3_4.wav,21.84,22.75
